doc.query,map
nnn.nnn,0.22861158706613252
nnn.nnc,0.23099253944708487
nnn.ntn,0.27270923544949516
nnn.ntc,0.27270923544949516
nnn.lnn,0.22750593081761913
nnn.lnc,0.2298868831985715
nnn.ltn,0.2691859069261667
nnn.ltc,0.2691859069261667
nnn.ann,0.22339447613473587
nnn.anc,0.22482304756330732
nnn.atn,0.26576137090422797
nnn.atc,0.26671375185660895
nnn.bnn,0.2226715594810833
nnn.bnc,0.2250525118620357
nnn.btn,0.25945030102172956
nnn.btc,0.25945030102172956
nnc.nnn,0.23889194643740094
nnc.nnc,0.23889194643740094
nnc.ntn,0.29682250001081173
nnc.ntc,0.29682250001081173
nnc.lnn,0.24094179894179893
nnc.lnc,0.24094179894179893
nnc.ltn,0.29033682983682985
nnc.ltc,0.29033682983682985
nnc.ann,0.22938240595383452
nnc.anc,0.22938240595383452
nnc.atn,0.2893425331282474
nnc.atc,0.2893425331282474
nnc.bnn,0.2262541056826771
nnc.bnc,0.2262541056826771
nnc.btn,0.27593330022550805
nnc.btc,0.27593330022550805
ntn.nnn,0.27270923544949516
ntn.nnc,0.27270923544949516
ntn.ntn,0.2762714034402346
ntn.ntc,0.2762714034402346
ntn.lnn,0.2691859069261667
ntn.lnc,0.2691859069261667
ntn.ltn,0.2728279709708281
ntn.ltc,0.2722565423993995
ntn.ann,0.26576137090422797
ntn.anc,0.26671375185660895
ntn.atn,0.2727798709227281
ntn.atc,0.2727798709227281
ntn.bnn,0.25945030102172956
ntn.bnc,0.2565931581645867
ntn.btn,0.26533070392810654
ntn.btc,0.26533070392810654
ntc.nnn,0.29321253261729446
ntc.nnc,0.29321253261729446
ntc.ntn,0.2939106266508864
ntc.ntc,0.2939106266508864
ntc.lnn,0.2883031562793467
ntc.lnc,0.2883031562793467
ntc.ltn,0.28849591678163106
ntc.ltc,0.28849591678163106
ntc.ann,0.28271118211594404
ntc.anc,0.28271118211594404
ntc.atn,0.2846803384205982
ntc.atc,0.2846803384205982
ntc.bnn,0.26922817658531945
ntc.bnc,0.26922817658531945
ntc.btn,0.2834982713294401
ntc.btc,0.2834982713294401
lnn.nnn,0.23603080541392235
lnn.nnc,0.2350784244615414
lnn.ntn,0.2976211751211751
lnn.ntc,0.29666879416879416
lnn.lnn,0.2354189728020897
lnn.lnc,0.2354189728020897
lnn.ltn,0.296573334073334
lnn.ltc,0.296573334073334
lnn.ann,0.23140986022154852
lnn.anc,0.23045747926916757
lnn.atn,0.2890860306120046
lnn.atc,0.29003841156438553
lnn.bnn,0.23172518222518218
lnn.bnc,0.23172518222518218
lnn.btn,0.2830844700433445
lnn.btc,0.2830844700433445
lnc.nnn,0.25382103610675033
lnc.nnc,0.25382103610675033
lnc.ntn,0.31594262131166895
lnc.ntc,0.31594262131166895
lnc.lnn,0.2591005161264901
lnc.lnc,0.2591005161264901
lnc.ltn,0.3161906191051213
lnc.ltc,0.3161906191051213
lnc.ann,0.24915455620217516
lnc.anc,0.24915455620217516
lnc.atn,0.3082321836012313
lnc.atc,0.3082321836012313
lnc.bnn,0.2382582919725776
lnc.bnc,0.2382582919725776
lnc.btn,0.2956353870996728
lnc.btc,0.2956353870996728
ltn.nnn,0.2976211751211751
ltn.nnc,0.2976211751211751
ltn.ntn,0.2847761550618694
ltn.ntc,0.2847761550618694
ltn.lnn,0.296573334073334
ltn.lnc,0.296573334073334
ltn.ltn,0.2854234442805872
ltn.ltc,0.2854234442805872
ltn.ann,0.2890860306120046
ltn.anc,0.29003841156438553
ltn.atn,0.27508346439515274
ltn.atc,0.27508346439515274
ltn.bnn,0.2830844700433445
ltn.bnc,0.2830844700433445
ltn.btn,0.2682383888357915
