doc.query,map
nnn.nnn,0.136686610332663
nnn.nnc,0.13689410963106025
nnn.ntn,0.19702509061695145
nnn.ntc,0.19702509061695145
nnn.lnn,0.13788990876449678
nnn.lnc,0.13817146275599632
nnn.ltn,0.19652840039039113
nnn.ltc,0.19652840039039113
nnn.ann,0.1387578900002991
nnn.anc,0.13952868109214686
nnn.atn,0.198904400580677
nnn.atc,0.198904400580677
nnn.bnn,0.14029130271553
nnn.bnc,0.13932152367791872
nnn.btn,0.19857749940745553
nnn.btc,0.19857749940745553
nnc.nnn,0.24575597785210254
nnc.nnc,0.2459911426872674
nnc.ntn,0.2957734380434617
nnc.ntc,0.2957734380434617
nnc.lnn,0.2472417696564675
nnc.lnc,0.24747693449163236
nnc.ltn,0.29734239803702484
nnc.ltc,0.29734239803702484
nnc.ann,0.25166312985914635
nnc.anc,0.25189829469431113
nnc.atn,0.298118460026182
nnc.atc,0.298118460026182
nnc.bnn,0.2515764739198208
nnc.bnc,0.2518116387549856
nnc.btn,0.2976115990153527
nnc.btc,0.2976115990153527
ntn.nnn,0.19702509061695145
ntn.nnc,0.19702509061695145
ntn.ntn,0.22147431950026072
ntn.ntc,0.22147431950026072
ntn.lnn,0.19652840039039113
ntn.lnc,0.19652840039039113
ntn.ltn,0.22226522759008657
ntn.ltc,0.22226522759008657
ntn.ann,0.198904400580677
ntn.anc,0.198904400580677
ntn.atn,0.22248611772288146
ntn.atc,0.22248611772288146
ntn.bnn,0.19857749940745553
ntn.bnc,0.19857749940745553
ntn.btn,0.2223332981438714
ntn.btc,0.2223332981438714
ntc.nnn,0.28222495458462343
ntc.nnc,0.28222495458462343
ntc.ntn,0.2951990894957247
ntc.ntc,0.2951990894957247
ntc.lnn,0.2859383081502499
ntc.lnc,0.2859383081502499
ntc.ltn,0.2952142065656037
ntc.ltc,0.2952142065656037
ntc.ann,0.28757084380976966
ntc.anc,0.28757084380976966
ntc.atn,0.29655819620591367
ntc.atc,0.29655819620591367
ntc.bnn,0.28689570479267545
ntc.bnc,0.28689570479267545
ntc.btn,0.2955140111118507
ntc.btc,0.2955140111118507
lnn.nnn,0.21198579916841748
lnn.nnc,0.21209043280638443
lnn.ntn,0.2661029094479396
lnn.ntc,0.2661029094479396
lnn.lnn,0.21317623537562852
lnn.lnc,0.21345596963314056
lnn.ltn,0.26691376345284124
lnn.ltc,0.26691376345284124
lnn.ann,0.21295498830993703
lnn.anc,0.2131213503429657
lnn.atn,0.26598903716255545
lnn.atc,0.26598903716255545
lnn.bnn,0.21030542861037743
lnn.bnc,0.21071956344673445
lnn.btn,0.265635913622875
lnn.btc,0.265635913622875
lnc.nnn,0.27436477699183726
lnc.nnc,0.27436477699183726
lnc.ntn,0.31963008671084997
lnc.ntc,0.31963008671084997
lnc.lnn,0.2761281359860043
lnc.lnc,0.2761281359860043
lnc.ltn,0.3221110256265651
lnc.ltc,0.3221110256265651
lnc.ann,0.2766065549375833
lnc.anc,0.2766065549375833
lnc.atn,0.32166112690815984
lnc.atc,0.32166112690815984
lnc.bnn,0.2781410965412337
lnc.bnc,0.2781410965412337
lnc.btn,0.3220706525383204
lnc.btc,0.3220706525383204
ltn.nnn,0.2661029094479396
ltn.nnc,0.2661029094479396
ltn.ntn,0.26827065773857994
ltn.ntc,0.26827065773857994
ltn.lnn,0.26691376345284124
ltn.lnc,0.26691376345284124
ltn.ltn,0.26868212563576216
ltn.ltc,0.26868212563576216
ltn.ann,0.26598903716255545
ltn.anc,0.26598903716255545
ltn.atn,0.26755017199269737
ltn.atc,0.26755017199269737
ltn.bnn,0.265635913622875
ltn.bnc,0.265635913622875
ltn.btn,0.26628831074187503
ltn.btc,0.26628831074187503
ltc.nnn,0.2990094888657906
ltc.nnc,0.2990094888657906
ltc.ntn,0.3026333194519439
ltc.ntc,0.3026333194519439
ltc.lnn,0.30149051551377243
ltc.lnc,0.30149051551377243
ltc.ltn,0.3032617453470364
ltc.ltc,0.3032617453470364
ltc.ann,0.30170176666441756
ltc.anc,0.30170176666441756
ltc.atn,0.30227807161336273
ltc.atc,0.30227807161336273
ltc.bnn,0.3017535488328664
ltc.bnc,0.3017535488328664
ltc.btn,0.30053359741939367
ltc.btc,0.30053359741939367
ann.nnn,0.2456904065140546
ann.nnc,0.24595579094571904
ann.ntn,0.2967349466254127
ann.ntc,0.2967349466254127
ann.lnn,0.2466214872338799
ann.lnc,0.24679981921182526
ann.ltn,0.29641243601735623
ann.ltc,0.29641243601735623
ann.ann,0.24680614044075533
ann.anc,0.2469688041363657
ann.atn,0.2958513973766638
ann.atc,0.2958513973766638
ann.bnn,0.24519076616188895
ann.bnc,0.24547879179714702
ann.btn,0.2938743852647311
ann.btc,0.2938743852647311
anc.nnn,0.26527537172012117
anc.nnc,0.26527537172012117
anc.ntn,0.30545919119357673
anc.ntc,0.30545919119357673
anc.lnn,0.2661148685744328
anc.lnc,0.2661148685744328
anc.ltn,0.3072548373917482
anc.ltc,0.3072548373917482
anc.ann,0.26735111257734345
anc.anc,0.26735111257734345
anc.atn,0.3073028411076091
anc.atc,0.3073028411076091
anc.bnn,0.26667504233169653
anc.bnc,0.26667504233169653
anc.btn,0.30516172610855746
anc.btc,0.30516172610855746
atn.nnn,0.2967349466254127
atn.nnc,0.2967349466254127
atn.ntn,0.2819048881238823
atn.ntc,0.2819048881238823
atn.lnn,0.29641243601735623
atn.lnc,0.29641243601735623
atn.ltn,0.2809975966499242
atn.ltc,0.2809975966499242
atn.ann,0.2958513973766638
atn.anc,0.2958513973766638
atn.atn,0.2800176970721891
atn.atc,0.2800176970721891
atn.bnn,0.2938743852647311
atn.bnc,0.2938743852647311
atn.btn,0.27689962256390294
atn.btc,0.27689962256390294
atc.nnn,0.28370437904534923
atc.nnc,0.28370437904534923
atc.ntn,0.27678305331270453
atc.ntc,0.27678305331270453
atc.lnn,0.2847598090063347
atc.lnc,0.2847598090063347
atc.ltn,0.2769406063710512
atc.ltc,0.2769406063710512
atc.ann,0.28483423287491455
atc.anc,0.28483423287491455
atc.atn,0.27539895108336415
atc.atc,0.27539895108336415
atc.bnn,0.2848504756255368
atc.bnc,0.2848504756255368
atc.btn,0.2747998397009195
atc.btc,0.2747998397009195
bnn.nnn,0.20343803022266094
bnn.nnc,0.20282133416152043
bnn.ntn,0.25257885885599246
bnn.ntc,0.25257885885599246
bnn.lnn,0.2030685796849564
bnn.lnc,0.2028437034762418
bnn.ltn,0.2529916645981633
bnn.ltc,0.2529916645981633
bnn.ann,0.20343048444686118
bnn.anc,0.20337834399472074
bnn.atn,0.25179411215061087
bnn.atc,0.25179411215061087
bnn.bnn,0.2015076136655128
bnn.bnc,0.2015076136655128
bnn.btn,0.24832252931091836
bnn.btc,0.24832252931091836
bnc.nnn,0.23352058507806334
bnc.nnc,0.23364530163135133
bnc.ntn,0.27240341069073976
bnc.ntc,0.27240341069073976
bnc.lnn,0.23398564387421888
bnc.lnc,0.23392517524232168
bnc.ltn,0.2718014436409011
