doc.query,map
lnn.ltn,0.31627184880393905
lnn.ltc,0.31627184880393905
lnn.ann,0.2914815421419266
lnn.anc,0.29139265325303765
lnn.atn,0.3218685876900137
lnn.atc,0.3218685876900137
lnn.bnn,0.28751980762950313
lnn.bnc,0.28743091874061416
lnn.btn,0.31931485645473484
lnn.btc,0.31931485645473484
lnc.nnn,0.3127528910013841
lnc.nnc,0.3127528910013841
lnc.ntn,0.32819970152146205
lnc.ntc,0.32819970152146205
lnc.lnn,0.3211732909890917
lnc.lnc,0.3211732909890917
lnc.ltn,0.33692386226388227
lnc.ltc,0.33692386226388227
lnc.ann,0.32136750419408583
lnc.anc,0.32136750419408583
lnc.atn,0.34442150065618854
lnc.atc,0.34442150065618854
lnc.bnn,0.324501735376831
lnc.bnc,0.324501735376831
lnc.btn,0.3458421204946405
lnc.btc,0.3458421204946405
ltn.nnn,0.3130089499579602
ltn.nnc,0.3130089499579602
ltn.ntn,0.30496975073614
ltn.ntc,0.30496975073614
ltn.lnn,0.31627184880393905
ltn.lnc,0.31627184880393905
ltn.ltn,0.3111920470332227
ltn.ltc,0.3111920470332227
ltn.ann,0.3218685876900137
ltn.anc,0.3218685876900137
ltn.atn,0.31394641140996465
ltn.atc,0.31394641140996465
ltn.bnn,0.31931485645473484
ltn.bnc,0.31931485645473484
ltn.btn,0.3124123876227357
ltn.btc,0.3124123876227357
ltc.nnn,0.3266338001231699
ltc.nnc,0.3266338001231699
ltc.ntn,0.3128690480872127
ltc.ntc,0.3128690480872127
ltc.lnn,0.33086643675461597
ltc.lnc,0.33086643675461597
ltc.ltn,0.3183777748779909
ltc.ltc,0.3183777748779909
ltc.ann,0.3391109130760154
ltc.anc,0.3391109130760154
ltc.atn,0.3223975134490115
ltc.atc,0.3223975134490115
ltc.bnn,0.3433732311620515
ltc.bnc,0.3433732311620515
ltc.btn,0.329353021238921
ltc.btc,0.329353021238921
ann.nnn,0.30193811120022657
ann.nnc,0.3020146610593851
ann.ntn,0.3153600498819029
ann.ntc,0.3153600498819029
ann.lnn,0.3057204768682379
ann.lnc,0.3056921316225013
ann.ltn,0.3182809674233562
ann.ltc,0.3182809674233562
ann.ann,0.3107058947107985
ann.anc,0.31041299920051174
ann.atn,0.3224564347161506
ann.atc,0.3224564347161506
ann.bnn,0.30690517962752223
ann.bnc,0.30580693206188336
ann.btn,0.32603478345271614
ann.btc,0.32603478345271614
anc.nnn,0.3018370770907383
anc.nnc,0.3018370770907383
anc.ntn,0.3170072788203412
anc.ntc,0.3170072788203412
anc.lnn,0.30632936921881126
anc.lnc,0.30632936921881126
anc.ltn,0.3226081094142274
anc.ltc,0.3226081094142274
anc.ann,0.31083879138251663
anc.anc,0.31083879138251663
anc.atn,0.32836488735850533
anc.atc,0.32836488735850533
anc.bnn,0.3046221529944039
anc.bnc,0.3046221529944039
anc.btn,0.3269951887423032
anc.btc,0.3269951887423032
atn.nnn,0.3153600498819029
atn.nnc,0.3153600498819029
atn.ntn,0.3001983419453848
atn.ntc,0.3001983419453848
atn.lnn,0.3182809674233562
atn.lnc,0.3182809674233562
atn.ltn,0.30223267354629557
atn.ltc,0.30223267354629557
atn.ann,0.3224564347161506
atn.anc,0.3224564347161506
atn.atn,0.3070138265309742
atn.atc,0.3070138265309742
atn.bnn,0.32603478345271614
atn.bnc,0.32603478345271614
atn.btn,0.29847653266418356
atn.btc,0.29847653266418356
atc.nnn,0.31496032574513283
atc.nnc,0.31496032574513283
atc.ntn,0.293503780050626
atc.ntc,0.293503780050626
atc.lnn,0.31813356819035327
atc.lnc,0.31813356819035327
atc.ltn,0.30011132508445315
atc.ltc,0.30011132508445315
atc.ann,0.3213626978913444
atc.anc,0.3213626978913444
atc.atn,0.3029346995172598
atc.atc,0.3029346995172598
atc.bnn,0.323245152136436
atc.bnc,0.323245152136436
atc.btn,0.29935410772619786
atc.btc,0.29935410772619786
bnn.nnn,0.2712291082977799
bnn.nnc,0.271806329375001
bnn.ntn,0.2883555295510798
bnn.ntc,0.2883555295510798
bnn.lnn,0.2708122380987128
bnn.lnc,0.27075118803766274
bnn.ltn,0.29598933357350565
bnn.ltc,0.29598933357350565
bnn.ann,0.27016156757041987
bnn.anc,0.27016156757041987
bnn.atn,0.2956239820129084
bnn.atc,0.2956239820129084
bnn.bnn,0.27381690560877076
bnn.bnc,0.27381690560877076
bnn.btn,0.2944018817271635
bnn.btc,0.2944018817271635
bnc.nnn,0.27915912870134435
bnc.nnc,0.27915912870134435
bnc.ntn,0.2955073817167371
bnc.ntc,0.2955073817167371
bnc.lnn,0.2823892944577234
bnc.lnc,0.2823892944577234
bnc.ltn,0.30264237796211957
bnc.ltc,0.30264237796211957
bnc.ann,0.2841506962427994
bnc.anc,0.2841506962427994
bnc.atn,0.30987260622039264
bnc.atc,0.30987260622039264
bnc.bnn,0.28236328030474245
bnc.bnc,0.28236328030474245
bnc.btn,0.30839668565472844
bnc.btc,0.30839668565472844
btn.nnn,0.2883555295510798
btn.nnc,0.2883555295510798
btn.ntn,0.2758998561865263
btn.ntc,0.2758998561865263
btn.lnn,0.29598933357350565
btn.lnc,0.29598933357350565
btn.ltn,0.2819623847979331
btn.ltc,0.2819623847979331
btn.ann,0.2956239820129084
btn.anc,0.2956239820129084
btn.atn,0.28043314641860734
btn.atc,0.28043314641860734
btn.bnn,0.2944018817271635
btn.bnc,0.2944018817271635
btn.btn,0.2780065524365549
btn.btc,0.2780065524365549
btc.nnn,0.28834845047963686
btc.nnc,0.28834845047963686
btc.ntn,0.2726267422729913
btc.ntc,0.2726267422729913
btc.lnn,0.2948674203265496
btc.lnc,0.2948674203265496
btc.ltn,0.2788758251570537
btc.ltc,0.2788758251570537
btc.ann,0.2985396702976778
btc.anc,0.2985396702976778
btc.atn,0.2773285193083202
btc.atc,0.2773285193083202
btc.bnn,0.3012013092635854
btc.bnc,0.3012013092635854
btc.btn,0.27761276136878604
btc.btc,0.27761276136878604
